Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
127,ORD-2025-00127,2025-03-01,2025-03-04,Second Class,CU6105,Vikas Kumar,Corporate,India,Hyderabad,Telangana,500001,South,PR-OS-12839,Office Supplies,Paper,Copy Paper,14237.97,4,0.0,1826.54
128,ORD-2024-00128,2024-06-30,2024-07-04,First Class,CU1905,Simran Verma,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-19833,Office Supplies,Paper,Copy Paper,11608.22,8,0.15,-308.17
129,ORD-2024-00129,2024-08-15,2024-08-18,Standard Class,CU6591,Karan Joshi,Consumer,India,Delhi,Delhi,110001,Central,PR-OS-75428,Technology,Accessories,Keyboard,348476.69,5,0.15,-13716.45
130,ORD-2024-00130,2024-05-21,2024-05-22,Standard Class,CU7588,Riya Gupta,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-16304,Office Supplies,Binders,Ring Binder,4837.87,3,0.05,1064.44
131,ORD-2025-00131,2025-05-04,2025-05-05,Standard Class,CU2633,Deepak Sharma,Consumer,India,Patna,Bihar,800001,East,PR-TE-60669,Office Supplies,Paper,Copy Paper,22067.8,8,0.2,2896.64
132,ORD-2025-00132,2025-05-31,2025-06-02,Standard Class,CU2727,Anjali Shah,Consumer,India,Kolkata,West Bengal,700001,East,PR-OS-20800,Office Supplies,Binders,File Binder,810.28,2,0.1,51.96
133,ORD-2025-00133,2025-06-15,2025-06-17,Second Class,CU4867,Pooja Rao,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-39118,Office Supplies,Binders,Document Folder,10815.34,8,0.2,1972.62
134,ORD-2024-00134,2024-02-13,2024-02-14,Standard Class,CU1007,Riya Rao,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-85939,Technology,Laptops,Gaming Laptop,37253.24,4,0.0,-575.52
135,ORD-2025-00135,2025-07-12,2025-07-14,Standard Class,CU8167,Amit Kumar,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-27071,Technology,Laptops,Business Laptop,565947.09,7,0.1,35273.71
136,ORD-2024-00136,2024-12-31,2025-01-03,Second Class,CU9438,Neha Rao,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-18004,Office Supplies,Binders,Document Folder,3209.89,1,0.2,-241.5
137,ORD-2025-00137,2025-10-27,2025-11-01,Standard Class,CU3504,Arjun Desai,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-91623,Furniture,Chairs,Office Chair,54997.79,4,0.3,26.7
138,ORD-2025-00138,2025-04-20,2025-04-22,First Class,CU3326,Karan Gupta,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-16416,Furniture,Tables,Computer Table,10792.91,1,0.2,-721.87
139,ORD-2024-00139,2024-10-15,2024-10-19,Standard Class,CU1441,Priya Joshi,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-73278,Technology,Accessories,Headphones,535590.56,6,0.0,-29224.1
140,ORD-2024-00140,2024-08-14,2024-08-15,First Class,CU7701,Rahul Verma,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-75677,Technology,Laptops,Laptop,421285.59,7,0.0,92419.26
141,ORD-2025-00141,2025-06-30,2025-07-03,Second Class,CU8880,Anjali Shah,Corporate,India,Delhi,Delhi,110001,Central,PR-FU-58454,Furniture,Furnishings,Wall Clock,73609.15,10,0.3,10714.12
142,ORD-2025-00142,2025-09-27,2025-09-28,Standard Class,CU2762,Nisha Gupta,Home Office,India,Ahmedabad,Gujarat,380001,West,PR-FU-81363,Office Supplies,Binders,File Binder,1630.03,5,0.2,93.18
143,ORD-2025-00143,2025-05-28,2025-05-29,Standard Class,CU2492,Simran Patil,Corporate,India,Kolkata,West Bengal,700001,East,PR-OS-59812,Office Supplies,Storage,Document Storage,15420.96,7,0.2,-642.03
144,ORD-2025-00144,2025-11-14,2025-11-15,Standard Class,CU7581,Arjun Verma,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-74046,Furniture,Chairs,Office Chair,83270.11,4,0.1,5475.62
145,ORD-2025-00145,2025-08-27,2025-09-01,Same Day,CU1193,Priya Singh,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-21190,Technology,Phones,Smartphone,38162.15,3,0.15,5423.9
146,ORD-2024-00146,2024-09-18,2024-09-19,Standard Class,CU6410,Pooja Yadav,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-73315,Technology,Laptops,Business Laptop,699731.28,8,0.1,37836.95
147,ORD-2024-00147,2024-02-18,2024-02-19,Second Class,CU6463,Akash Gupta,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-80448,Furniture,Furnishings,Desk Lamp,112441.93,10,0.2,-12970.41
148,ORD-2025-00148,2025-07-24,2025-07-25,Standard Class,CU7132,Riya Verma,Corporate,India,Patna,Bihar,800001,East,PR-FU-82124,Technology,Accessories,Mouse,76353.32,3,0.1,2611.54
149,ORD-2024-00149,2024-04-12,2024-04-16,Standard Class,CU1989,Rahul Joshi,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-34995,Office Supplies,Paper,Notebook,21410.18,7,0.3,1532.43
150,ORD-2025-00150,2025-02-15,2025-02-19,Second Class,CU5658,Anjali Yadav,Home Office,India,Mumbai,Maharashtra,400001,West,PR-TE-74200,Furniture,Tables,Dining Table,151920.27,9,0.05,15709.78
151,ORD-2024-00151,2024-03-24,2024-03-27,Second Class,CU6476,Manish Nair,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-47437,Office Supplies,Binders,Document Folder,12365.6,8,0.05,839.38
152,ORD-2024-00152,2024-10-05,2024-10-06,First Class,CU2823,Riya Patil,Home Office,India,Kolkata,West Bengal,700001,East,PR-OS-94162,Office Supplies,Binders,Document Folder,3201.87,2,0.15,457.44
153,ORD-2024-00153,2024-03-03,2024-03-06,Standard Class,CU6906,Amit Nair,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-50379,Technology,Laptops,Laptop,314536.89,8,0.05,63294.89
154,ORD-2025-00154,2025-04-23,2025-04-26,Same Day,CU7980,Deepak More,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-52359,Furniture,Furnishings,Desk Lamp,168977.78,8,0.05,-9760.91
155,ORD-2025-00155,2025-07-10,2025-07-14,Standard Class,CU3172,Rohit Rao,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-81849,Furniture,Tables,Dining Table,10721.26,10,0.1,-102.38
156,ORD-2025-00156,2025-10-07,2025-10-11,First Class,CU9556,Deepak More,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-96836,Office Supplies,Paper,Copy Paper,11011.59,4,0.0,-320.79
157,ORD-2025-00157,2025-07-07,2025-07-09,First Class,CU7652,Priya More,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-95090,Furniture,Chairs,Executive Chair,104259.34,5,0.15,7807.45
158,ORD-2025-00158,2025-10-25,2025-10-27,Standard Class,CU2708,Karan Singh,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-29595,Furniture,Chairs,Office Chair,13804.1,1,0.2,2348.35
159,ORD-2025-00159,2025-05-01,2025-05-05,Standard Class,CU8166,Nisha Singh,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-OS-82805,Office Supplies,Paper,Printer Paper,26132.22,10,0.15,-2262.74
160,ORD-2025-00160,2025-02-10,2025-02-13,Standard Class,CU5258,Vikas More,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-58456,Technology,Phones,Android Phone,202337.85,5,0.3,8126.74
161,ORD-2024-00161,2024-12-02,2024-12-03,Second Class,CU5117,Kavita Patil,Corporate,India,Mumbai,Maharashtra,400001,West,PR-FU-15845,Office Supplies,Storage,Document Storage,19021.82,6,0.1,3817.8
162,ORD-2024-00162,2024-11-15,2024-11-20,Second Class,CU2088,Vikas Yadav,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-19764,Technology,Accessories,USB Cable,808254.51,9,0.3,95693.19
163,ORD-2025-00163,2025-10-09,2025-10-14,First Class,CU4655,Karan Shah,Home Office,India,Chennai,Tamil Nadu,600001,South,PR-OS-51869,Office Supplies,Storage,File Cabinet,27746.33,8,0.0,-1995.39
164,ORD-2024-00164,2024-10-16,2024-10-21,Standard Class,CU3555,Manish Verma,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-78487,Technology,Laptops,Laptop,447514.88,7,0.05,-30628.99
165,ORD-2025-00165,2025-07-20,2025-07-23,First Class,CU8190,Deepak Kumar,Corporate,India,Kolkata,West Bengal,700001,East,PR-TE-90905,Technology,Phones,Android Phone,88129.32,1,0.0,3355.85
166,ORD-2025-00166,2025-10-21,2025-10-23,Standard Class,CU5945,Simran Patil,Corporate,India,Pune,Maharashtra,411001,West,PR-TE-58766,Office Supplies,Paper,Notebook,23395.18,6,0.3,-1530.86
167,ORD-2025-00167,2025-08-13,2025-08-14,Standard Class,CU6951,Riya Gupta,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-51627,Technology,Laptops,Business Laptop,317464.32,6,0.3,-13548.63
168,ORD-2025-00168,2025-10-20,2025-10-21,First Class,CU9662,Deepak Rao,Corporate,India,Pune,Maharashtra,411001,West,PR-TE-72368,Furniture,Furnishings,Wall Clock,32545.26,3,0.2,3020.08
169,ORD-2024-00169,2024-06-23,2024-06-28,Standard Class,CU6842,Nisha Shah,Home Office,India,Jaipur,Rajasthan,302001,Central,PR-FU-55968,Office Supplies,Paper,Copy Paper,37804.11,8,0.15,-1086.51
170,ORD-2025-00170,2025-06-23,2025-06-24,Standard Class,CU5424,Sneha Nair,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-TE-44773,Technology,Laptops,Business Laptop,232341.44,3,0.15,15028.52
171,ORD-2024-00171,2024-06-21,2024-06-26,First Class,CU1234,Amit Joshi,Corporate,India,Pune,Maharashtra,411001,West,PR-OS-83016,Technology,Accessories,USB Cable,116780.2,2,0.1,15223.27
172,ORD-2025-00172,2025-07-18,2025-07-22,Standard Class,CU3064,Arjun Singh,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-64131,Office Supplies,Paper,Copy Paper,12761.09,6,0.05,895.13
173,ORD-2025-00173,2025-01-12,2025-01-16,Second Class,CU5063,Akash Patil,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-39336,Office Supplies,Storage,Document Storage,183.04,1,0.15,25.01
174,ORD-2025-00174,2025-09-29,2025-10-03,Standard Class,CU9835,Manish Singh,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-OS-12204,Technology,Accessories,USB Cable,224546.75,3,0.0,3610.17
175,ORD-2024-00175,2024-03-19,2024-03-23,Second Class,CU6690,Akash Sharma,Home Office,India,Patna,Bihar,800001,East,PR-TE-17659,Office Supplies,Binders,Ring Binder,22809.48,7,0.2,1259.7
176,ORD-2024-00176,2024-01-25,2024-01-27,Standard Class,CU4313,Akash Yadav,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-TE-26241,Furniture,Chairs,Dining Chair,23711.18,1,0.0,2319.15
177,ORD-2025-00177,2025-04-03,2025-04-04,Second Class,CU2932,Simran Rao,Home Office,India,Pune,Maharashtra,411001,West,PR-OS-77293,Furniture,Tables,Dining Table,240766.0,10,0.2,29152.41
178,ORD-2025-00178,2025-06-03,2025-06-07,Second Class,CU8866,Kavita Verma,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-86221,Furniture,Bookcases,Wooden Bookcase,20201.06,2,0.1,2122.28
179,ORD-2025-00179,2025-08-23,2025-08-25,Second Class,CU9436,Deepak Jain,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-60081,Furniture,Tables,Computer Table,1695.31,2,0.05,41.81
180,ORD-2024-00180,2024-01-08,2024-01-12,Second Class,CU4583,Rohit Desai,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-29710,Technology,Phones,Android Phone,181606.86,4,0.05,-16256.96
181,ORD-2024-00181,2024-11-17,2024-11-20,Standard Class,CU3176,Rahul Shah,Consumer,India,Kolkata,West Bengal,700001,East,PR-FU-63574,Technology,Phones,Smartphone,34640.2,3,0.15,477.55
182,ORD-2025-00182,2025-09-20,2025-09-23,Standard Class,CU9345,Amit Patil,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-FU-40099,Office Supplies,Storage,File Cabinet,2911.82,1,0.05,130.01
183,ORD-2025-00183,2025-12-15,2025-12-16,Standard Class,CU7242,Sachin Mehta,Home Office,India,Chennai,Tamil Nadu,600001,South,PR-TE-76668,Furniture,Chairs,Office Chair,102893.84,6,0.05,14901.37
184,ORD-2024-00184,2024-11-22,2024-11-24,First Class,CU5570,Sachin Kumar,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-92190,Technology,Laptops,Gaming Laptop,192165.3,10,0.15,-10775.7
185,ORD-2025-00185,2025-01-01,2025-01-04,Second Class,CU1580,Nisha Kumar,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-47044,Furniture,Furnishings,Wall Clock,165658.42,8,0.05,-12841.33
186,ORD-2025-00186,2025-11-30,2025-12-05,Second Class,CU5082,Riya Singh,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-OS-55475,Office Supplies,Storage,Document Storage,643.33,6,0.2,71.21
187,ORD-2024-00187,2024-12-08,2024-12-10,Standard Class,CU6141,Kavita Verma,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-12708,Office Supplies,Paper,Copy Paper,14993.3,3,0.3,-316.39
188,ORD-2024-00188,2024-07-20,2024-07-23,Standard Class,CU3800,Rohit Singh,Home Office,India,Pune,Maharashtra,411001,West,PR-FU-52712,Office Supplies,Paper,Copy Paper,15531.44,10,0.3,1254.32
189,ORD-2024-00189,2024-03-28,2024-03-30,Standard Class,CU1680,Rahul Jain,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-94040,Furniture,Bookcases,Wooden Bookcase,20938.48,6,0.0,706.03
190,ORD-2024-00190,2024-11-03,2024-11-08,First Class,CU9560,Sneha Patil,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-34618,Furniture,Chairs,Dining Chair,57005.26,7,0.0,2724.18
191,ORD-2024-00191,2024-09-26,2024-09-28,Second Class,CU1999,Kavita Singh,Home Office,India,Patna,Bihar,800001,East,PR-FU-77391,Furniture,Bookcases,Wooden Bookcase,41662.63,3,0.3,482.56
192,ORD-2025-00192,2025-08-14,2025-08-17,Second Class,CU8951,Priya Patil,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-96610,Office Supplies,Storage,Document Storage,2654.59,2,0.3,135.94
193,ORD-2024-00193,2024-05-03,2024-05-04,Standard Class,CU1887,Rohit Singh,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-95024,Furniture,Chairs,Dining Chair,52927.79,5,0.1,9777.61
194,ORD-2024-00194,2024-01-19,2024-01-24,Standard Class,CU6911,Nisha More,Home Office,India,Pune,Maharashtra,411001,West,PR-TE-90702,Furniture,Bookcases,Office Bookcase,19729.11,1,0.2,2519.97
195,ORD-2024-00195,2024-08-05,2024-08-10,Standard Class,CU8162,Deepak Desai,Corporate,India,Hyderabad,Telangana,500001,South,PR-OS-55833,Furniture,Tables,Computer Table,51941.12,5,0.15,1142.73
196,ORD-2025-00196,2025-05-28,2025-06-01,Standard Class,CU4554,Riya Shah,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-26193,Office Supplies,Binders,File Binder,10897.07,7,0.1,-813.12
197,ORD-2024-00197,2024-05-13,2024-05-16,Second Class,CU5757,Anjali Mehta,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-11813,Technology,Laptops,Laptop,312330.05,4,0.1,-21879.06
198,ORD-2024-00198,2024-10-10,2024-10-11,Standard Class,CU5937,Neha Singh,Home Office,India,Mumbai,Maharashtra,400001,West,PR-TE-94021,Technology,Accessories,Keyboard,185607.44,9,0.15,15997.91
199,ORD-2024-00199,2024-12-06,2024-12-07,Second Class,CU9560,Nisha More,Consumer,India,Delhi,Delhi,110001,Central,PR-FU-11134,Technology,Phones,Android Phone,555829.6,10,0.1,-13969.51
200,ORD-2025-00200,2025-07-28,2025-07-29,First Class,CU2526,Meena Yadav,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-TE-76897,Furniture,Bookcases,Office Bookcase,23488.09,2,0.1,2749.23
201,ORD-2025-00201,2025-03-18,2025-03-23,Standard Class,CU9024,Neha Jain,Home Office,India,Bangalore,Karnataka,560001,South,PR-OS-95947,Furniture,Tables,Computer Table,13275.5,1,0.1,2639.87
202,ORD-2025-00202,2025-10-10,2025-10-12,Standard Class,CU8697,Karan Mehta,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-91982,Office Supplies,Binders,Ring Binder,25472.16,10,0.1,1822.75
203,ORD-2024-00203,2024-07-03,2024-07-08,First Class,CU6103,Amit Singh,Corporate,India,Delhi,Delhi,110001,Central,PR-FU-45529,Technology,Accessories,Keyboard,156074.34,6,0.15,-17746.82
204,ORD-2025-00204,2025-09-12,2025-09-16,First Class,CU7296,Nisha Verma,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-12591,Furniture,Chairs,Office Chair,26495.78,4,0.15,7.22
205,ORD-2025-00205,2025-09-13,2025-09-15,Standard Class,CU1086,Akash Singh,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-26322,Technology,Accessories,USB Cable,35953.04,1,0.0,3093.17
206,ORD-2025-00206,2025-04-01,2025-04-06,Standard Class,CU5757,Meena Yadav,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-74925,Technology,Laptops,Gaming Laptop,8241.1,7,0.2,920.47
207,ORD-2025-00207,2025-05-13,2025-05-15,Standard Class,CU4453,Sachin Singh,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-18328,Technology,Accessories,USB Cable,57358.44,2,0.0,24.71
208,ORD-2024-00208,2024-01-19,2024-01-22,Standard Class,CU5927,Manish Sharma,Home Office,India,Hyderabad,Telangana,500001,South,PR-FU-86700,Technology,Laptops,Laptop,156953.8,2,0.05,13062.69
209,ORD-2024-00209,2024-01-17,2024-01-22,Second Class,CU4700,Priya Nair,Home Office,India,Jaipur,Rajasthan,302001,Central,PR-OS-20655,Office Supplies,Storage,Document Storage,30955.49,10,0.0,6281.24
210,ORD-2025-00210,2025-10-29,2025-10-30,Standard Class,CU6057,Sachin Shah,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-14994,Office Supplies,Paper,Copy Paper,23871.81,6,0.0,1645.41
211,ORD-2024-00211,2024-02-26,2024-02-28,First Class,CU5177,Deepak More,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-16476,Furniture,Tables,Computer Table,29713.32,6,0.15,1858.36
212,ORD-2024-00212,2024-08-08,2024-08-11,Standard Class,CU7239,Nisha Jain,Corporate,India,Hyderabad,Telangana,500001,South,PR-OS-74925,Technology,Accessories,Headphones,42693.1,6,0.3,-76.9
213,ORD-2025-00213,2025-07-14,2025-07-15,Second Class,CU6330,Nisha Sharma,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-96598,Office Supplies,Storage,Storage Box,15134.24,4,0.0,2799.69
214,ORD-2025-00214,2025-03-17,2025-03-18,Standard Class,CU1053,Manish Jain,Consumer,India,Patna,Bihar,800001,East,PR-OS-48712,Technology,Phones,Business Phone,229131.31,4,0.05,14640.12
215,ORD-2025-00215,2025-08-28,2025-09-01,Second Class,CU5334,Deepak Yadav,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-61877,Technology,Accessories,USB Cable,35069.09,1,0.05,4388.5
216,ORD-2025-00216,2025-11-15,2025-11-19,Standard Class,CU4940,Neha Verma,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-25899,Office Supplies,Paper,Notebook,16504.3,4,0.3,-44.52
217,ORD-2025-00217,2025-06-17,2025-06-22,Second Class,CU9092,Pooja Nair,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-OS-22391,Office Supplies,Storage,Storage Box,35998.43,8,0.3,4970.63
218,ORD-2024-00218,2024-09-20,2024-09-23,Same Day,CU7396,Manish Jain,Home Office,India,Mumbai,Maharashtra,400001,West,PR-FU-73344,Technology,Laptops,Gaming Laptop,270353.47,4,0.15,44783.42
219,ORD-2025-00219,2025-05-13,2025-05-16,Standard Class,CU5804,Priya Shah,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-FU-86312,Furniture,Tables,Dining Table,142407.07,8,0.05,10871.33
220,ORD-2024-00220,2024-01-19,2024-01-22,First Class,CU6780,Rohit Shah,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-24211,Office Supplies,Storage,Storage Box,7681.12,4,0.1,761.31
221,ORD-2025-00221,2025-11-08,2025-11-09,Second Class,CU3505,Akash Singh,Corporate,India,Pune,Maharashtra,411001,West,PR-TE-85602,Technology,Laptops,Business Laptop,364255.93,8,0.1,45551.96
222,ORD-2024-00222,2024-07-11,2024-07-15,Second Class,CU5627,Pooja Singh,Home Office,India,Kolkata,West Bengal,700001,East,PR-TE-78226,Technology,Accessories,Keyboard,6443.99,2,0.15,207.37
223,ORD-2024-00223,2024-01-13,2024-01-18,Second Class,CU8129,Pooja More,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-31119,Technology,Laptops,Business Laptop,215051.1,4,0.3,-29643.4
224,ORD-2025-00224,2025-06-02,2025-06-07,Standard Class,CU4805,Pooja Nair,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-65571,Furniture,Chairs,Dining Chair,199458.63,8,0.0,25025.69
225,ORD-2024-00225,2024-09-24,2024-09-25,Standard Class,CU3775,Nisha Patil,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-55619,Office Supplies,Binders,Ring Binder,3398.66,3,0.3,-269.55
226,ORD-2025-00226,2025-09-29,2025-09-30,Standard Class,CU8587,Vikas Desai,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-92956,Furniture,Furnishings,Table Lamp,67945.77,8,0.1,-4226.63
227,ORD-2024-00227,2024-03-26,2024-03-30,Second Class,CU2289,Rohit Singh,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-69287,Technology,Accessories,USB Cable,223322.69,8,0.3,24622.58
228,ORD-2025-00228,2025-03-21,2025-03-22,Standard Class,CU6067,Meena Shah,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-97438,Technology,Accessories,Mouse,300411.52,9,0.05,6618.24
229,ORD-2025-00229,2025-05-17,2025-05-22,Standard Class,CU1226,Vikas Gupta,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-21151,Office Supplies,Binders,Document Folder,14209.68,5,0.05,1907.26
230,ORD-2024-00230,2024-12-10,2024-12-15,Standard Class,CU4262,Manish Jain,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-91972,Office Supplies,Binders,Document Folder,11035.36,9,0.15,715.96
231,ORD-2024-00231,2024-08-24,2024-08-26,Standard Class,CU6918,Riya Sharma,Corporate,India,Kolkata,West Bengal,700001,East,PR-FU-22100,Technology,Laptops,Gaming Laptop,274678.35,8,0.3,-9273.43
232,ORD-2024-00232,2024-10-13,2024-10-18,Standard Class,CU3979,Deepak Singh,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-79504,Technology,Accessories,Mouse,217700.2,4,0.2,-1250.69
233,ORD-2024-00233,2024-02-27,2024-02-29,Second Class,CU1721,Rahul Singh,Home Office,India,Patna,Bihar,800001,East,PR-OS-84640,Furniture,Furnishings,Table Lamp,149537.23,10,0.1,18964.48
234,ORD-2025-00234,2025-05-12,2025-05-17,First Class,CU5512,Nisha Yadav,Home Office,India,Pune,Maharashtra,411001,West,PR-FU-41027,Furniture,Chairs,Executive Chair,65046.14,5,0.0,5740.44
235,ORD-2024-00235,2024-02-13,2024-02-16,Standard Class,CU4303,Amit Jain,Corporate,India,Pune,Maharashtra,411001,West,PR-TE-26061,Furniture,Furnishings,Table Lamp,3234.03,1,0.2,-235.26
236,ORD-2024-00236,2024-09-29,2024-09-30,Standard Class,CU5322,Pooja Gupta,Home Office,India,Hyderabad,Telangana,500001,South,PR-OS-33383,Office Supplies,Paper,Notebook,30177.5,8,0.3,-384.25
237,ORD-2024-00237,2024-03-03,2024-03-06,Second Class,CU3105,Deepak Jain,Consumer,India,Patna,Bihar,800001,East,PR-FU-10307,Furniture,Chairs,Executive Chair,23230.61,3,0.3,280.83
238,ORD-2024-00238,2024-08-15,2024-08-19,Standard Class,CU5567,Riya Verma,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-58003,Furniture,Bookcases,Office Bookcase,170508.71,8,0.1,12537.67
239,ORD-2025-00239,2025-01-01,2025-01-05,Second Class,CU9002,Pooja Rao,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-97234,Technology,Phones,Smartphone,85830.92,2,0.1,12264.25
